datesold,postcode,price,propertyType,bedrooms,datesold_year,month
2010-05-14,2615,12.983101310070822,house,3,2010,5
2010-05-14,2906,13.16158409055761,house,4,2010,5
2010-05-14,2914,13.356644673128994,house,5,2010,5
2010-05-14,2600,13.579788224443204,house,3,2010,5
2010-05-14,2602,13.592367006650065,house,3,2010,5
2010-05-15,2602,13.558034327569558,house,2,2010,5
2010-05-15,2602,13.563195629349785,house,4,2010,5
2010-05-15,2602,13.567049198665774,house,3,2010,5
2010-05-15,2602,13.694472229587218,house,4,2010,5
2010-05-17,2902,13.010313873595706,house,3,2010,5
2010-05-17,2617,13.038981768465277,house,3,2010,5
2010-05-17,2913,13.093963902882631,house,3,2010,5
2010-05-17,2611,13.284482226880764,house,4,2010,5
2010-05-17,2914,13.465953081794405,house,4,2010,5
2010-05-17,2913,13.778846573592682,house,4,2010,5
2010-05-18,2617,13.122363377404328,house,4,2010,5
2010-05-18,2607,13.122363377404328,house,3,2010,5
2010-05-18,2615,13.17115354157376,house,4,2010,5
2010-05-18,2617,13.296316684527767,house,3,2010,5
2010-05-18,2611,13.321214236149494,house,4,2010,5
2010-05-18,2615,13.321214236149494,house,4,2010,5
2010-05-18,2905,13.465953081794405,house,4,2010,5
2010-05-19,2615,12.815838217151068,house,3,2010,5
2010-05-19,2906,12.959844447906553,house,3,2010,5
2010-05-19,2614,13.17115354157376,house,3,2010,5
2010-05-19,2913,13.208541073645382,house,4,2010,5
2010-05-19,2602,13.507625778194974,house,3,2010,5
2010-05-20,2905,12.966878474563934,house,3,2010,5
2010-05-20,2902,13.17115354157376,house,3,2010,5
2010-05-20,2611,13.710150042306449,house,5,2010,5
2010-05-21,2600,13.779883380321124,house,3,2010,5
2010-05-22,2902,13.060487973686241,house,3,2010,5
2010-05-22,2617,13.27594246533263,house,4,2010,5
2010-05-24,2615,13.017002861746503,house,5,2010,5
2010-05-24,2906,13.019222618484815,house,3,2010,5
2010-05-24,2913,13.279367126213993,house,4,2010,5
2010-05-24,2602,13.306350213517344,house,2,2010,5
2010-05-25,2615,12.873902018105829,house,3,2010,5
2010-05-25,2615,12.89921982609012,house,3,2010,5
2010-05-25,2905,12.92391243868049,house,3,2010,5
2010-05-25,2615,12.996800154428984,house,3,2010,5
2010-05-25,2913,13.122363377404328,house,4,2010,5
2010-05-25,2617,13.144124869185841,house,3,2010,5
2010-05-25,2614,13.604789526648622,house,4,2010,5
2010-05-26,2913,12.254862809699606,house,5,2010,5
2010-05-26,2905,12.873902018105829,house,3,2010,5
2010-05-26,2905,13.017002861746503,house,3,2010,5
2010-05-26,2913,13.017002861746503,house,3,2010,5
2010-05-26,2905,13.068962600677214,house,3,2010,5
2010-05-27,2905,12.983101310070822,house,3,2010,5
2010-05-27,2615,13.038981768465277,house,4,2010,5
2010-05-27,2617,13.217673557208654,house,3,2010,5
2010-05-27,2602,13.348701819615057,house,3,2010,5
2010-05-27,2913,13.399995114002609,house,4,2010,5
2010-05-27,2913,13.437174117244362,house,5,2010,5
2010-05-28,2905,12.821258284620408,house,3,2010,5
2010-05-28,2913,13.050007715212189,house,3,2010,5
2010-05-28,2906,13.142166004700508,house,4,2010,5
2010-05-28,2905,13.180632285528304,house,4,2010,5
2010-05-28,2906,13.190022025878143,house,4,2010,5
2010-05-28,2906,13.217582643985264,house,4,2010,5
2010-05-29,2902,13.190022025878143,house,4,2010,5
2010-05-29,2615,13.233009897491392,house,3,2010,5
2010-05-29,2905,13.287877815881902,house,4,2010,5
2010-05-29,2905,13.345506928718539,house,3,2010,5
2010-05-29,2612,13.742939865129438,house,3,2010,5
2010-05-31,2905,12.86099861326992,house,3,2010,5
2010-05-31,2902,12.948009990259552,house,3,2010,5
2010-05-31,2903,13.005829561148378,house,3,2010,5
2010-05-31,2904,13.016891744462095,house,3,2010,5
2010-05-31,2617,13.071070083016778,house,3,2010,5
2010-05-31,2902,13.079455876393052,house,4,2010,5
2010-05-31,2602,13.16158409055761,house,3,2010,5
2010-05-31,2905,13.17115354157376,house,4,2010,5
2010-05-31,2904,13.182517300224076,house,4,2010,5
2010-05-31,2617,13.24147885829449,house,3,2010,5
2010-05-31,2912,13.249876697703288,house,4,2010,5
2010-05-31,2607,13.372343582672098,house,4,2010,5
2010-05-31,2906,13.444446876573442,house,4,2010,5
2010-06-01,2906,12.802158113246987,house,2,2010,6
2010-06-01,2905,12.983101310070822,house,3,2010,6
2010-06-01,2902,12.994530005894443,house,3,2010,6
2010-06-01,2912,13.180632285528304,house,4,2010,6
2010-06-01,2914,13.27594246533263,house,4,2010,6
2010-06-01,2611,13.696727021974308,house,4,2010,6
2010-06-01,2603,13.745624430500108,house,4,2010,6
2010-06-02,2615,12.873902018105829,house,4,2010,6
2010-06-02,2906,12.936033799212835,house,3,2010,6
2010-06-02,2614,13.005829561148378,house,3,2010,6
2010-06-02,2602,13.287877815881902,house,3,2010,6
2010-06-02,2604,13.353475098367715,house,3,2010,6
2010-06-03,2905,12.834681304952548,house,3,2010,6
2010-06-03,2906,13.01477816672439,house,3,2010,6
2010-06-03,2906,13.253391639810733,house,4,2010,6
2010-06-04,2904,13.017002861746503,house,3,2010,6
2010-06-04,2905,13.038981768465277,house,3,2010,6
2010-06-04,2903,13.043320170063875,house,3,2010,6
2010-06-04,2607,13.138236726560619,house,3,2010,6
2010-06-04,2615,13.176851562688398,house,4,2010,6
2010-06-04,2905,13.279367126213993,house,4,2010,6
2010-06-04,2906,13.362301113617951,house,4,2010,6
2010-06-04,2602,13.422467969854667,house,3,2010,6
2010-06-04,2611,13.698976741708323,house,4,2010,6
2010-06-05,2614,12.953944725779365,house,2,2010,6
2010-06-05,2912,13.005829561148378,house,3,2010,6
2010-06-05,2615,13.019222618484815,house,3,2010,6
2010-06-05,2614,13.051940913107783,house,4,2010,6
2010-06-05,2611,13.185338176565716,house,3,2010,6
2010-06-05,2605,13.267329147654515,house,3,2010,6
2010-06-05,2602,13.547631112808673,house,4,2010,6
2010-06-05,2602,14.117095535585046,house,4,2010,6
2010-06-07,2906,12.994416363073707,house,3,2010,6
2010-06-07,2905,13.019222618484815,house,3,2010,6
2010-06-07,2904,13.108264453024827,house,3,2010,6
2010-06-07,2611,13.142166004700508,house,4,2010,6
2010-06-07,2602,13.410545324897761,house,3,2010,6
2010-06-08,2905,12.959844447906553,house,3,2010,6
2010-06-08,2611,13.287877815881902,house,4,2010,6
2010-06-08,2902,13.287877815881902,house,5,2010,6
2010-06-08,2602,13.314635265051452,house,4,2010,6
2010-06-09,2905,12.793859310432293,house,3,2010,6
2010-06-09,2905,12.834681304952548,house,3,2010,6
2010-06-09,2906,12.84779494409793,house,3,2010,6
2010-06-09,2615,12.89921982609012,house,3,2010,6
2010-06-09,2913,12.959844447906553,house,3,2010,6
2010-06-09,2902,13.060487973686241,house,3,2010,6
2010-06-09,2906,13.180632285528304,house,4,2010,6
2010-06-09,2904,13.38472764187182,house,4,2010,6
2010-06-10,2913,12.884106188280072,house,3,2010,6
2010-06-10,2906,12.9384405392434,house,3,2010,6
2010-06-10,2914,13.304684934198283,house,5,2010,6
2010-06-11,2606,13.641157170819497,house,4,2010,6
2010-06-12,2903,13.081541382884074,house,3,2010,6
2010-06-15,2913,12.793859310432293,house,3,2010,6
2010-06-15,2906,12.936033799212835,house,3,2010,6
2010-06-15,2905,12.943236711506893,house,3,2010,6
2010-06-15,2906,12.952760593018148,house,3,2010,6
2010-06-15,2604,13.554145793829866,house,4,2010,6
2010-06-15,2603,14.291744736960645,house,5,2010,6
2010-06-16,2902,12.751299696013497,house,3,2010,6
2010-06-16,2906,12.845291484064564,house,3,2010,6
2010-06-16,2615,12.952760593018148,house,3,2010,6
2010-06-16,2905,13.180632285528304,house,4,2010,6
2010-06-16,2912,13.24245485766215,house,4,2010,6
2010-06-16,2602,13.337474757021274,house,3,2010,6
2010-06-16,2914,13.44154411691548,house,4,2010,6
2010-06-16,2607,13.527828485512494,house,5,2010,6
2010-06-17,2905,12.845291484064564,house,3,2010,6
2010-06-17,2905,12.889169490236618,house,3,2010,6
2010-06-17,2906,12.959844447906553,house,3,2010,6
2010-06-17,2906,13.086736199761178,house,3,2010,6
2010-06-17,2617,13.226723392728571,house,4,2010,6
2010-06-17,2614,13.296316684527767,house,3,2010,6
2010-06-17,2914,13.493926933836812,house,4,2010,6
2010-06-18,2914,12.66032791780777,house,1,2010,6
2010-06-18,2600,12.854483932248728,house,2,2010,6
2010-06-18,2617,13.104199406776658,house,4,2010,6
2010-06-18,2611,13.340293361665651,house,4,2010,6
2010-06-18,2607,13.487006490992238,house,4,2010,6
2010-06-18,2605,13.7217491781498,house,4,2010,6
2010-06-19,2913,12.86099861326992,house,3,2010,6
2010-06-19,2902,12.886641043883259,house,3,2010,6
2010-06-19,2606,13.17115354157376,house,3,2010,6
2010-06-19,2614,13.489780417874963,house,4,2010,6
2010-06-21,2615,13.049792684569493,house,3,2010,6
2010-06-21,2615,13.071070083016778,house,3,2010,6
2010-06-21,2604,13.075271769870477,house,2,2010,6
2010-06-21,2914,13.142166004700508,house,4,2010,6
2010-06-21,2614,13.353475098367715,house,4,2010,6
2010-06-21,2605,13.579788224443204,house,4,2010,6
2010-06-22,2602,13.507625778194974,house,3,2010,6
2010-06-23,2615,12.959844447906553,house,3,2010,6
2010-06-23,2904,13.005829561148378,house,3,2010,6
2010-06-23,2905,13.11835535600679,house,3,2010,6
2010-06-23,2603,14.291744736960645,house,5,2010,6
2010-06-24,2615,12.676076274775909,house,3,2010,6
2010-06-24,2615,12.86099861326992,house,3,2010,6
2010-06-25,2902,12.821258284620408,house,3,2010,6
2010-06-25,2905,12.999065161059836,house,3,2010,6
2010-06-25,2611,13.086943432173069,house,3,2010,6
2010-06-25,2617,13.521139497361697,house,4,2010,6
2010-06-26,2902,12.936033799212835,house,3,2010,6
2010-06-26,2605,13.262125319779487,house,3,2010,6
2010-06-26,2614,13.356644673128994,house,4,2010,6
2010-06-28,2906,12.855790268162783,house,3,2010,6
2010-06-28,2905,13.038873066905303,house,3,2010,6
2010-06-28,2611,13.060487973686241,house,3,2010,6
2010-06-28,2905,13.091904169919621,house,4,2010,6
2010-06-28,2611,13.262125319779487,house,4,2010,6
2010-06-28,2617,13.321214236149494,house,4,2010,6
2010-06-29,2615,12.772805901234461,house,2,2010,6
2010-06-29,2615,12.782686009834167,house,3,2010,6
2010-06-29,2611,12.894207284266574,house,4,2010,6
2010-06-29,2906,13.01477816672439,house,3,2010,6
2010-06-29,2615,13.193753373491,house,5,2010,6
2010-06-29,2905,13.493926933836812,house,4,2010,6
2010-06-30,2902,12.976180867226248,house,3,2010,6
2010-06-30,2905,13.017002861746503,house,4,2010,6
2010-06-30,2607,13.226723392728571,house,3,2010,6
2010-06-30,2602,13.270783382522602,house,3,2010,6
2010-06-30,2615,13.353475098367715,house,4,2010,6
2010-06-30,2602,13.474427708785377,house,3,2010,6
2010-06-30,2612,13.641157170819497,house,3,2010,6
2010-07-01,2902,12.994416363073707,house,3,2010,7
2010-07-01,2912,13.112313041550827,house,4,2010,7
2010-07-01,2615,13.1749558275235,house,4,2010,7
2010-07-01,2602,13.45166712454693,house,3,2010,7
2010-07-01,2906,13.652991628466498,house,4,2010,7
2010-07-02,2906,12.793859310432293,house,3,2010,7
2010-07-02,2615,12.945626198904275,house,3,2010,7
2010-07-02,2615,12.96453929221076,house,3,2010,7
2010-07-02,2903,13.034624463096321,house,4,2010,7
2010-07-02,2615,13.038981768465277,house,3,2010,7
2010-07-02,2615,13.075271769870477,house,4,2010,7
2010-07-02,2906,13.257768014410532,house,4,2010,7
2010-07-05,2914,13.122263372403996,house,4,2010,7
2010-07-05,2615,13.199324418540456,house,4,2010,7
2010-07-05,2903,13.226723392728571,house,5,2010,7
2010-07-05,2606,13.521139497361697,house,4,2010,7
2010-07-06,2905,12.915019353624022,house,3,2010,7
2010-07-06,2905,13.060517760476653,house,3,2010,7
2010-07-06,2615,13.120361374733656,house,4,2010,7
2010-07-07,2606,12.676076274775909,house,1,2010,7
2010-07-07,2617,12.862296471985522,house,3,2010,7
2010-07-07,2902,12.92391243868049,house,3,2010,7
2010-07-07,2902,12.92513120787462,house,3,2010,7
2010-07-07,2602,13.477236699396434,house,4,2010,7
2010-07-07,2600,13.630385073837585,house,3,2010,7
2010-07-08,2906,13.098070684835283,house,4,2010,7
2010-07-08,2903,13.122363377404328,house,3,2010,7
2010-07-08,2602,13.155024159643878,house,3,2010,7
2010-07-08,2914,13.226723392728571,house,4,2010,7
2010-07-08,2914,13.42984807715229,house,4,2010,7
2010-07-09,2615,12.962194625251508,house,3,2010,7
2010-07-09,2905,13.017002861746503,house,4,2010,7
2010-07-09,2912,13.219490088135052,house,4,2010,7
2010-07-10,2903,13.081541382884074,house,4,2010,7
2010-07-10,2602,13.353475098367715,house,3,2010,7
2010-07-10,2611,13.418013619505286,house,4,2010,7
2010-07-12,2906,12.86876061860541,house,3,2010,7
2010-07-12,2905,12.886641043883259,house,3,2010,7
2010-07-12,2904,13.087771932634709,house,3,2010,7
2010-07-12,2611,13.14020329553266,house,3,2010,7
2010-07-12,2604,13.457406021215947,house,4,2010,7
2010-07-13,2912,13.005829561148378,house,3,2010,7
2010-07-13,2615,13.102160670086809,house,4,2010,7
2010-07-13,2912,13.248114582709889,house,4,2010,7
2010-07-13,2611,13.262125319779487,house,5,2010,7
2010-07-13,2906,13.388566418178986,house,4,2010,7
2010-07-13,2606,13.395439297466748,house,3,2010,7
2010-07-14,2614,12.92391243868049,house,3,2010,7
2010-07-14,2904,12.997933299026151,house,3,2010,7
2010-07-14,2914,13.370886134817926,house,4,2010,7
2010-07-14,2906,13.522480879185897,house,4,2010,7
2010-07-15,2615,13.037132233041667,house,4,2010,7
2010-07-15,2903,13.159659162148026,house,4,2010,7
2010-07-16,2905,13.085699393032737,house,3,2010,7
2010-07-16,2905,13.199324418540456,house,5,2010,7
2010-07-16,2913,13.244581010128577,house,4,2010,7
2010-07-16,2602,13.292949677979863,house,3,2010,7
2010-07-16,2617,13.353475098367715,house,4,2010,7
2010-07-16,2611,13.496048818976467,house,5,2010,7
2010-07-16,2600,13.541073712262515,house,2,2010,7
2010-07-17,2614,13.274225726713574,house,4,2010,7
2010-07-17,2604,13.332624302887524,house,2,2010,7
2010-07-19,2914,12.943236711506893,house,3,2010,7
2010-07-19,2905,13.008074231002201,house,3,2010,7
2010-07-20,2905,12.956308793074246,house,3,2010,7
2010-07-20,2615,13.0217139692544,house,4,2010,7
2010-07-20,2902,13.142166004700508,house,4,2010,7
2010-07-20,2914,13.217673557208654,house,4,2010,7
2010-07-20,2913,13.217673557208654,house,4,2010,7
2010-07-20,2903,13.253391639810733,house,4,2010,7
2010-07-21,2914,12.976180867226248,house,3,2010,7
2010-07-21,2913,13.244581010128577,house,4,2010,7
2010-07-21,2617,13.296316684527767,house,4,2010,7
2010-07-21,2602,13.36295384232226,house,3,2010,7
2010-07-22,2615,12.86099861326992,house,3,2010,7
2010-07-22,2615,12.971540487669746,house,3,2010,7
2010-07-22,2615,13.044401835934616,house,4,2010,7
2010-07-22,2615,13.176851562688398,house,4,2010,7
2010-07-22,2606,13.972514306773938,house,5,2010,7
2010-07-23,2906,12.84792653170257,house,3,2010,7
2010-07-23,2615,12.9190224533863,house,3,2010,7
2010-07-23,2904,13.112313041550827,house,4,2010,7
2010-07-23,2615,13.114331205707064,house,4,2010,7
2010-07-24,2617,13.038981768465277,house,3,2010,7
2010-07-24,2602,13.514405465180353,house,4,2010,7
2010-07-26,2906,12.916568464424731,house,3,2010,7
2010-07-26,2905,12.991115090794375,house,3,2010,7
2010-07-26,2605,13.453104939316557,house,3,2010,7
2010-07-27,2914,13.122363377404328,house,4,2010,7
2010-07-28,2906,12.886641043883259,house,3,2010,7
2010-07-28,2906,12.983101310070822,house,3,2010,7
2010-07-28,2905,13.028052697933088,house,3,2010,7
2010-07-28,2914,13.071070083016778,house,3,2010,7
2010-07-28,2903,13.165422866864775,house,4,2010,7
2010-07-29,2905,12.959844447906553,house,3,2010,7
2010-07-29,2905,13.151922179645874,house,4,2010,7
2010-07-29,2612,13.16158409055761,house,2,2010,7
2010-07-29,2602,13.180632285528304,house,2,2010,7
2010-07-29,2615,13.226723392728571,house,4,2010,7
2010-07-29,2914,13.270783382522602,house,5,2010,7
2010-07-29,2611,13.287877815881902,house,4,2010,7
2010-07-29,2602,13.444446876573442,house,3,2010,7
2010-07-29,2607,13.444446876573442,house,3,2010,7
2010-07-30,2902,12.886641043883259,house,3,2010,7
2010-07-30,2615,12.92391243868049,house,3,2010,7
2010-07-30,2615,12.948009990259552,house,3,2010,7
2010-07-30,2906,13.199324418540456,house,4,2010,7
2010-07-30,2614,13.617059619240436,house,4,2010,7
2010-07-30,2612,13.635187003832993,house,3,2010,7
2010-07-31,2612,13.748301808270824,house,3,2010,7
2010-08-02,2913,12.765545566117686,house,3,2010,8
2010-08-02,2905,12.947890935553772,house,4,2010,8
2010-08-02,2905,12.983101310070822,house,3,2010,8
2010-08-02,2913,12.983101310070822,house,3,2010,8
2010-08-02,2611,13.10724973959428,house,3,2010,8
2010-08-02,2611,13.226723392728571,house,3,2010,8
2010-08-02,2906,13.321214236149494,house,5,2010,8
2010-08-02,2904,13.345506928718539,house,5,2010,8
2010-08-02,2605,13.592367006650065,house,3,2010,8
2010-08-02,2603,14.085537695177335,house,5,2010,8
2010-08-03,2614,12.886641043883259,house,3,2010,8
2010-08-03,2906,12.9384405392434,house,3,2010,8
2010-08-03,2606,13.284482226880764,house,3,2010,8
2010-08-04,2905,12.86099861326992,house,3,2010,8
2010-08-04,2906,12.936033799212835,house,3,2010,8
2010-08-04,2606,13.370784735902808,house,3,2010,8
2010-08-05,2902,12.793859310432293,house,3,2010,8
2010-08-05,2905,13.060487973686241,house,3,2010,8
2010-08-05,2602,13.447339789512057,house,3,2010,8
2010-08-06,2913,12.886641043883259,house,3,2010,8
2010-08-06,2914,13.049792684569493,house,4,2010,8
2010-08-06,2905,13.049792684569493,house,3,2010,8
2010-08-06,2912,13.184398768323781,house,4,2010,8
2010-08-06,2611,13.369223455335854,house,4,2010,8
2010-08-07,2615,12.7868906411162,house,4,2010,8
2010-08-07,2604,13.401509118833824,house,3,2010,8
2010-08-09,2905,12.785491060761776,house,3,2010,8
2010-08-09,2615,13.17115354157376,house,4,2010,8
2010-08-09,2617,13.291261913866142,house,4,2010,8
2010-08-09,2602,13.672794255762678,house,4,2010,8
2010-08-10,2615,12.92391243868049,house,3,2010,8
2010-08-10,2615,12.94084150078094,house,3,2010,8
2010-08-10,2906,13.215853720491667,house,4,2010,8
2010-08-10,2611,13.500799813124575,house,3,2010,8
2010-08-11,2914,13.240146413060712,house,4,2010,8
2010-08-11,2602,13.45166712454693,house,3,2010,8
2010-08-11,2602,13.710150042306449,house,3,2010,8
2010-08-12,2615,13.038981768465277,house,3,2010,8
2010-08-12,2905,13.091904169919621,house,4,2010,8
2010-08-12,2904,13.212204081404119,house,4,2010,8
2010-08-12,2614,13.604789526648622,house,4,2010,8
2010-08-13,2615,13.197470849891134,house,3,2010,8
2010-08-13,2602,13.217673557208654,house,2,2010,8
2010-08-13,2605,13.403775836842515,house,4,2010,8
2010-08-14,2614,13.190022025878143,house,4,2010,8
2010-08-14,2607,13.248996028337695,house,3,2010,8
2010-08-14,2604,13.304684934198283,house,3,2010,8
2010-08-14,2904,13.617059619240436,house,4,2010,8
2010-08-14,2600,13.9108207377686,house,4,2010,8
2010-08-16,2906,13.122363377404328,house,4,2010,8
2010-08-16,2906,13.321214236149494,house,4,2010,8
2010-08-16,2904,13.337474757021274,house,4,2010,8
2010-08-16,2906,13.541073712262515,house,5,2010,8
2010-08-16,2614,13.687677186454389,house,4,2010,8
2010-08-17,2905,12.751299696013497,house,1,2010,8
2010-08-17,2913,12.92391243868049,house,3,2010,8
2010-08-17,2906,12.948009990259552,house,3,2010,8
2010-08-17,2905,12.971540487669746,house,3,2010,8
2010-08-17,2617,13.017002861746503,house,3,2010,8
2010-08-17,2615,13.114331205707064,house,3,2010,8
2010-08-17,2606,13.377780489268835,house,4,2010,8
2010-08-17,2906,13.473020249017498,house,4,2010,8
2010-08-18,2906,12.842649474601725,house,3,2010,8
2010-08-18,2615,12.96453929221076,house,3,2010,8
2010-08-18,2902,13.081541382884074,house,4,2010,8
2010-08-18,2906,13.151922179645874,house,4,2010,8
2010-08-18,2905,13.224919965729422,house,5,2010,8
2010-08-19,2913,12.736700896592344,house,2,2010,8
2010-08-19,2906,12.841325847671216,house,3,2010,8
2010-08-19,2614,13.110290796170059,house,3,2010,8
2010-08-19,2611,13.142166004700508,house,3,2010,8
2010-08-19,2605,13.296316684527767,house,3,2010,8
2010-08-20,2617,12.911642346088676,house,3,2010,8
2010-08-20,2615,13.15773052124162,house,4,2010,8
2010-08-20,2611,13.321214236149494,house,4,2010,8
2010-08-20,2605,13.38472764187182,house,5,2010,8
2010-08-20,2602,13.465953081794405,house,3,2010,8
2010-08-20,2602,13.545013310266594,house,4,2010,8
2010-08-20,2606,13.652991628466498,house,4,2010,8
2010-08-21,2912,13.217673557208654,house,4,2010,8
2010-08-23,2913,12.833614068992125,house,3,2010,8
2010-08-23,2615,12.973863369085885,house,3,2010,8
2010-08-23,2906,12.994530005894443,house,3,2010,8
2010-08-23,2903,13.006952525893,house,3,2010,8
2010-08-23,2902,13.01477816672439,house,3,2010,8
2010-08-23,2905,13.049792684569493,house,3,2010,8
2010-08-23,2903,13.134291948269603,house,3,2010,8
2010-08-23,2905,13.151922179645874,house,3,2010,8
2010-08-23,2904,13.329377546788654,house,4,2010,8
2010-08-23,2906,13.493926933836812,house,5,2010,8
2010-08-23,2602,13.541073712262515,house,3,2010,8
2010-08-23,2602,13.594240251031744,house,4,2010,8
2010-08-24,2617,12.971540487669746,house,3,2010,8
2010-08-24,2912,13.226723392728571,house,3,2010,8
2010-08-24,2602,13.332624302887524,house,3,2010,8
2010-08-24,2914,13.353475098367715,house,4,2010,8
2010-08-24,2904,13.404530269168,house,4,2010,8
2010-08-25,2913,13.534473028231162,house,4,2010,8
2010-08-26,2615,13.091904169919621,house,4,2010,8
2010-08-26,2906,13.1749558275235,house,4,2010,8
2010-08-26,2602,13.262125319779487,house,3,2010,8
2010-08-27,2905,12.975312434692293,house,3,2010,8
2010-08-27,2913,13.253391639810733,house,4,2010,8
2010-08-27,2615,13.258640995696876,house,4,2010,8
2010-08-28,2615,13.151922179645874,house,4,2010,8
2010-08-28,2615,13.253391639810733,house,4,2010,8
2010-08-28,2607,13.287877815881902,house,3,2010,8
2010-08-28,2604,13.733215315237445,house,4,2010,8
2010-08-28,2902,13.737549016494562,house,5,2010,8
2010-08-29,2906,13.262125319779487,house,4,2010,8
2010-08-30,2913,12.765688433465597,house,2,2010,8
2010-08-30,2905,12.84792653170257,house,3,2010,8
2010-08-30,2615,12.96453929221076,house,3,2010,8
2010-08-30,2615,12.983101310070822,house,3,2010,8
2010-08-30,2905,13.005829561148378,house,3,2010,8
2010-08-30,2905,13.032438669876342,house,3,2010,8
2010-08-30,2905,13.208541073645382,house,4,2010,8
2010-08-30,2913,13.463112170792803,house,4,2010,8
2010-08-31,2614,13.028052697933088,house,3,2010,8
2010-08-31,2904,13.120361374733656,house,4,2010,8
2010-08-31,2913,13.444446876573442,house,5,2010,8
2010-08-31,2914,13.500799813124575,house,4,2010,8
2010-09-01,2906,12.854483932248728,house,3,2010,9
2010-09-01,2914,12.942039823273047,house,3,2010,9
2010-09-01,2913,13.106233995474446,house,4,2010,9
2010-09-01,2604,13.217673557208654,house,3,2010,9
2010-09-01,2602,13.228861645576227,house,3,2010,9
2010-09-02,2615,12.948009990259552,house,5,2010,9
2010-09-02,2905,12.955127458028414,house,3,2010,9
2010-09-02,2902,12.994530005894443,house,3,2010,9
2010-09-02,2902,13.102160670086809,house,3,2010,9
2010-09-02,2906,13.270783382522602,house,4,2010,9
2010-09-02,2602,13.279367126213993,house,3,2010,9
2010-09-02,2612,13.541073712262515,house,2,2010,9
2010-09-03,2906,13.151922179645874,house,4,2010,9
2010-09-03,2905,13.226723392728571,house,5,2010,9
2010-09-03,2617,13.287877815881902,house,4,2010,9
2010-09-04,2902,13.013663960480988,house,3,2010,9
2010-09-04,2905,13.151922179645874,house,3,2010,9
2010-09-04,2614,13.219490088135052,house,3,2010,9
2010-09-04,2602,13.635187003832993,house,3,2010,9
2010-09-04,2615,13.698976741708323,house,4,2010,9
2010-09-04,2612,13.764217263576723,house,4,2010,9
2010-09-06,2906,12.86876061860541,house,4,2010,9
2010-09-06,2905,12.909170156943286,house,3,2010,9
2010-09-06,2611,13.296316684527767,house,3,2010,9
2010-09-06,2603,13.997832114758229,house,4,2010,9
2010-09-07,2615,12.86099861326992,house,3,2010,9
2010-09-07,2902,13.128345449081877,house,3,2010,9
2010-09-07,2605,13.487006490992238,house,3,2010,9
2010-09-07,2605,13.534473028231162,house,4,2010,9
2010-09-08,2617,12.779873068457553,house,3,2010,9
2010-09-08,2903,12.968843831703355,house,3,2010,9
2010-09-08,2905,13.287877815881902,house,4,2010,9
2010-09-08,2913,13.462400680190038,house,4,2010,9
2010-09-09,2906,12.936033799212835,house,3,2010,9
2010-09-09,2617,12.994530005894443,house,3,2010,9
2010-09-09,2607,13.262125319779487,house,3,2010,9
2010-09-10,2906,12.765688433465597,house,2,2010,9
2010-09-10,2905,12.837344422372032,house,3,2010,9
2010-09-10,2615,12.86099861326992,house,3,2010,9
2010-09-10,2615,12.959844447906553,house,3,2010,9
2010-09-10,2615,12.994530005894443,house,3,2010,9
2010-09-10,2914,13.038981768465277,house,3,2010,9
2010-09-10,2615,13.038981768465277,house,4,2010,9
2010-09-10,2914,13.190022025878143,house,4,2010,9
2010-09-10,2914,13.399995114002609,house,4,2010,9
2010-09-10,2906,13.458835614025542,house,4,2010,9
2010-09-10,2600,13.779883380321124,house,3,2010,9
2010-09-11,2904,13.144124869185841,house,3,2010,9
2010-09-11,2607,13.188151117942333,house,4,2010,9
2010-09-11,2605,13.435713196604688,house,4,2010,9
2010-09-11,2605,13.44154411691548,house,3,2010,9
2010-09-11,2617,13.5985975564007,house,5,2010,9
2010-09-13,2615,12.873902018105829,house,3,2010,9
2010-09-13,2617,13.005829561148378,house,3,2010,9
2010-09-13,2615,13.199324418540456,house,4,2010,9
2010-09-14,2913,12.971424201839042,house,3,2010,9
2010-09-14,2914,13.208541073645382,house,4,2010,9
2010-09-15,2615,12.943236711506893,house,3,2010,9
2010-09-15,2906,12.983101310070822,house,3,2010,9
2010-09-15,2614,13.36138027787483,house,2,2010,9
2010-09-15,2600,13.547631112808673,house,3,2010,9
2010-09-16,2905,12.942039823273047,house,3,2010,9
2010-09-16,2611,13.058358047428417,house,3,2010,9
2010-09-16,2602,13.641157170819497,house,4,2010,9
2010-09-17,2617,12.928778628331663,house,3,2010,9
2010-09-17,2905,13.091904169919621,house,4,2010,9
2010-09-17,2913,13.524489584246979,house,5,2010,9
2010-09-18,2914,12.911642346088676,house,3,2010,9
2010-09-18,2615,13.049792684569493,house,3,2010,9
2010-09-18,2607,13.567049198665774,house,5,2010,9
2010-09-18,2904,13.742939865129438,house,5,2010,9
2010-09-20,2906,13.008074231002201,house,3,2010,9
2010-09-20,2617,13.142166004700508,house,4,2010,9
2010-09-20,2604,13.316284070041636,house,2,2010,9
2010-09-20,2905,13.415032991367148,house,4,2010,9
2010-09-20,2605,13.465953081794405,house,4,2010,9
2010-09-21,2606,12.206072645530174,house,4,2010,9
2010-09-21,2905,13.122363377404328,house,4,2010,9
2010-09-21,2603,13.527828485512494,house,4,2010,9
2010-09-21,2618,13.790192749979985,house,4,2010,9
2010-09-22,2902,13.012548511397123,house,3,2010,9
2010-09-22,2904,13.309672475709322,house,4,2010,9
